Title,Company,Location,Description,Date,Salary,Qualification
Associate Data Scientist,Assurant Technology Group,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","Creating Value Through Data (15%):
Produce clear, insightful, understandable work products (visualizations, reports, presentations, etc.) to outline actionable recommendations
Transform data into insights by leveraging internal and external tools (e.g., Python, SQL, Hadoop, Excel, Sawtooth, Power BI, etc.) to identify and quantify opportunities
Build studies that add substantial value to the decision-making process through proactive data analysis, reporting, and research
Develops machine learning solutions for complex business problems; examine data and develop machine learning solutions for adding business value
Provides feedback to product and engineering teams on machine learning solution design and development and communicate the approach and implementation of the machine learning solution
Devises new algorithmic approaches to solving difficult quantitative problems using large-scale enterprise data sources
Develop automated ML models to standardize the refresh process to drive data consistency and quality
AI Product Maturity, Support Maintenance (40%):
Support re-training and enhancement of existing ML models to facilitate growth and maintenance of AI products
Proactively identify the opportunities to drive and engage the data science and engineering teams to bring maturity to the AI product implementation methodology
Works independently with mentorship from senior team members of the Data Science team on leveraging existing frameworks and models for supporting AI products
Drive Analytics as a Product (AaaP) and provide thought leadership to Assurant s Data Analytics COE, questioning traditional wisdom, current standard practices, and capabilities
Ensures data and model governance is established to comply with internal audit requirements and ensures compliance with data governance and data privacy policies
Support ad hoc analytical projects
Presents analysis and resulting recommendations to senior team members
Leverages data to present compelling business cases to optimize investments and operations
Remains abreast of developments in the field(s) of insurance, management, and data sciences by attending self-development programs, interacting with peers, and reviewing pertinent literature. Incorporates advancements when practicable and cost-effective.
Participate and drive data modeling and governance best practices
Proactively engages internal teams to discover areas of analytical needs
Basic Qualifications Required - Experience, Skills, and Knowledge:
5 years - Experience in developing ML models, large scale solution implementation, data engineering management, business analysis, research, statistics, applied mathematics, business intelligence, or related fields
5 years - Experience with data science tools (e.g., Python, PySpark, SQL, Hadoop, Advanced Excel, Tableau, Power BI, Sawtooth, CART, R, etc.) and relational database software
4 years - Experience in data analysis that includes translating insights into recommendations
4 years - Experience in an analytical role involving data extraction, analysis, statistical or machine learning modeling, and communication
Bachelor s Degree in Statistics, Economics, Applied Mathematics, Computer Science, or Information Management; or equivalent is required
Writes efficient code that incorporates best practices and standardized methodologies for implementing Data Science solutions
Preferred Experience, Skills, and Knowledge :
Master s Degree or Ph.D. preferred in business, mathematics, computer science, or a related field
Experience in performing statistical analyses, such as predictive modeling, time series analysis, exploratory data analysis, segmentation, cluster analysis, retention, etc.
Experience working with Machine Learning and Deep Learning algorithms design and implementation
Strong written, verbal, and interpersonal communication skills. Ability to effectively communicate at all levels in the organization
Experience with data storytelling and distilling complex information into understandable ideas
Experience working in the insurance industry
Ability to work independently on all project types
Experience with cloud technologies (e.g., Apache Spark, Azure (Databricks, Azure ML, Cognitive Services))", 4 days ago,Not Disclosed,5 - 10 years
Data Scientist,Fiserv,"Thane, Navi Mumbai, Mumbai (All Areas)","Location: Thane

What does a successful Data Scientist do at FISERV/ ICICI Merchant Services?

Youll be a part of Global Business Solutions (Merchant business) – Fraud and Credit Decision Science team, responsible for developing and deploying predictive ML models in the form of automated risk controls that help in reducing fraud and credit risk losses as well as enabling top line growth. As a part of this team, you’ll be using internal and external data assets to generate insightful analytics, build models/rules, create data driven capabilities/ solutions to manage risk and identify new areas of opportunity. Key functions supported by the team include New Merchant On-boarding & Underwriting, Existing Merchant Risk Monitoring, Lending Products, and other/ commercial Risk Solutions. This position will be a critical interface with stakeholders within and outside Fiserv in building best-in-class analytical solutions.

We'll help you to:

Become a key enabler to develop data driven capabilities and implement automated decisions using existing and new data, advanced analytics and ML based predictive models
Get great exposure to the payments industry, the merchant and transaction data that flows through payment networks as we apply innovative techniques to prevent fraud and credit losses, and support growth, specifically from digital channels.
Measure and realize how your work contributes to reducing losses/ expenses and supporting business growth/ revenue.

You can look forward to:

Designing and implementing ML / predictive models by utilizing internal and external data available and applying statistical techniques
Tracking and monitoring model performance and provide analytical support to business partners for addressing their questions regarding automated decisions or automated alerts through informed analytics
Conduct complex analysis using statistical and other industry leading quantitative techniques
Evaluating and integrating data from internal and external sources to support modelling, analytics, and reporting
Proactively using data to generate useful insights by assessing key performance indicators / trends and presenting to business leaders
Partnering with business and technical SMEs to understand relevant data, analyse and perform necessary deeper-dives to solve given business problem, summarize and present key findings
Supporting the transformation of risk data capabilities and decision systems through advanced and sustainable technology, new data sources and real-time decision
Implementing models and decision rules in production in partnership with IT / deployment teams
Develop documentation to support internal and external stakeholder requirements
Develop and coach junior team members on daily basis
Establish the scope of the project, lead internal communication with stakeholders, and ensure delivery of projects per commitment

What will you need to know?

Bachelor’s degree in a quantitative field (Mathematics / Statistics / Computer Science / Engineering)
7+ years of hands-on experience in one or more of the following areas: risk / marketing data analytics or predictive modelling
Proficient in SQL/Python/SAS, Excel or other analytical tools / open-source programming languages
Loves to collaborate.
Can roll up their sleeves and make an impact.
Has superb communication and interpersonal skills.
Strong technical skills and problem-solving ability (analytically sound)
Can work on multiple projects while still meeting deadlines.

What would be great to have?

Master's Degree in a quantitative field (Mathematics / Statistics / Computer Science / Engineering)
10+ years of relevant experience
Exposure to and knowledge of statistical / financial modelling in FINTECH / Payments domain
Experience with credit bureaus and other external data sources
Hands-on experience with AI / Money Laundering techniques
Eligible to work in the India (Thane)", 29 days ago,Not Disclosed,5 - 10 years
Team Lead/Consultant-Data Science,Accenture,Mumbai,"Skill required: Data Science - Predictive Modeling and Analytics
Designation: Team Lead/Consultant
Job Location: Mumbai
Qualifications: BE/BTech
Years of Experience: 7-11 years
What would you do?
You will be aligned with our Insights & Intelligence vertical and help us generate insights by leveraging the latest Artificial Intelligence (AI) and Analytics techniques to deliver value to our clients. You will also help us apply your expertise in building world-class solutions, conquering business problems, addressing technical challenges using AI Platforms and technologies. You will be required to utilize the existing frameworks, standards, patterns to create architectural foundation and services necessary for AI applications that scale from multi-user to enterprise-class and demonstrate yourself as an expert by actively blogging, publishing research papers, and creating awareness in this emerging area.
In the Data Science team, you will manage and analyze data in order to build data driven business insights and high impact data models to generate significant business value. This will involve creating models and processes to collect, distill and interpret data with a view to aid more informed decision making, examine and explore data from multiple sources with the goal of discovering insights which in turn can provide competitive advantage for our client.
In Predictive Modeling and Analytics, you will be using statistical techniques from predictive modeling, machine learning, and data mining that analyze current and historical facts to make predictions about future or otherwise unknown events.
What are we looking for?
We are looking for individuals who have the following skillset:
Alteryx
GCP- Cloud Bigtable
Python Programming Language
SQL (Structured Query Language)
Adaptable and flexible
Ability to perform under pressure
Ability to handle disputes
Ability to manage multiple stakeholders
Ability to meet deadlines
Roles and Responsibilities
In this role, you need to analyze and solve moderately complex problems
You are required to create new solutions, leveraging and, where needed, adapting existing methods and procedures
You are required to understand the strategic direction set by senior management, clearly communicate team goals, deliverables, and keep the team updated on change
Your primary upward interactions are with your direct supervisor
You may interact with peers and/or management levels at a client and/or within Accenture
You will be provided with guidance when determining methods and procedures on new assignments
The decisions that are made by you will often impact your team
You would be an individual contributor and/or oversee a small work effort and/or team.", 29 days ago,Not Disclosed,7 - 11 years
Data Scientist,Citicorp Finance,"Goregaon, Mumbai (All Areas)","Minimum 7 - 14 years of relevant experience in below key skills -

Data Science
Data Analytics
NLP / Deep Learning
Credit Risk Analytics or Risk Analytics

Additional key Words:
Model Developer
Model Validator

If you have experience in above skills then do share your resume on purvi.rasal@citi.com.", 22 days ago,Not Disclosed,7 - 12 years
Analystics & Modeling Specialist,Accenture,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","This role will be a part of Survey Solutions and Analytics team. The Analytics and Modeling Specialist will be working on developing advanced statistical models, machine learning methods and high-end solutions based on various datasets, helping Accenture improve various business outcome indicators.

KEY RESPONSIBILITIES (BULLETS)
Conceptualize, develop, test and implement various advanced Statistical models on business data.
Integrate the outcomes from various analytics techniques to provide insights beyond the obvious, which helps create value for Accenture and its clients.
Leverage a combination of multiple approaches for project execution, including internal assets, third-party and open source solutions to create unique methods of delivery.
Collaborate with stakeholders, subject matter experts, client teams and other functional teams globally to understand business problems and conceptualize, design and execute solutions using various data sources and advanced analytics approach.", 8 days ago,Not Disclosed,6 - 8 years
Data Analyst,Usv Privet,Mumbai( Govandi ),"Roles and Responsibilities

1. Sales dashboard mainatining and deriving analytics from it.

2. Drive strategic Sales HR initiatives in region with tracker, result, impact measurement through poll, creating commu on these in  planning, executing and result sharing.

3. People initiatives launch after designing in the model of GPTW and GMI.
Will include, design, commu, track and measures.

4. Drive all these thru new HRIT.", 1 day ago,Not Disclosed,4 - 8 years
Data Analyst,Teamlease Services Limited,"Bangalore/ Bengaluru,Karnataka","Roles and Responsibilities

CTC upto 10LPA ( Basis of Exp & Last drawn CTC)
Contract: 1 Year
Mandatory Skills: Data analytics, business insights, Excel, SQL, BI, Python
- Cleanse and analyze the data by ramping up quickly on the tools and presenting actionable business insights.
- Build, maintain, and improve data analysis models that help management track their business performance and take strategic decisions.
- Develop an in-depth understanding of the business to come up with a comprehensive problem-solving approach that provides actionable insights.
- Work on Excel, Power Pivot, SQL, R or Python and a few BI tools, based on the specific client problems.

Desired Candidate Profile


Perks and Benefits", Just now,5.5-10 Lacs P.A.,3 - 8 years
Data Analyst,Goqii,Mumbai (All Areas),"Job Description:
We are currently looking for a highly motivated and self-driven Data Analyst to join our dynamic team. The ideal candidate should have a strong background in extracting valuable insights from complex datasets. As a Data Analyst, you will thrive in a fast-paced, ambiguous, and rapidly-changing environment, bringing a RoI-driven growth mindset to the table. Your role will be crucial in analyzing large volumes of data, identifying trends, and providing valuable insights that drive informed business decisions. Additionally, you will actively seek and identify business opportunities where data science techniques can be applied to solve complex problems.
Responsibilities:
Collect, clean, and analyze large datasets to identify patterns, trends, and correlations.
Utilize statistical techniques to perform data modeling, forecasting, and predictive analysis.
Develop and maintain reports and dashboards to track key performance indicators (KPIs) and provide actionable insights to stakeholders.
Collaborate with cross-functional teams to understand business requirements and translate them into data-driven solutions.
Identify opportunities for process improvement and data quality enhancement.
Conduct ad-hoc data analysis requests to support business operations and decision-making.
Stay updated on industry trends, emerging technologies, and best practices in data analysis.
Utilize your expertise in creating complex Excel spreadsheets, crafting complex SQL queries, and leveraging Python for data analysis.
Demonstrate advanced analytical skills to extract meaningful insights from data and effectively communicate them to stakeholders and senior management.
Work with medium to large datasets and multiple data sources, including data extraction, cleaning, analysis, and presentation.
Collaborate with various teams to understand business requirements and formulate relevant metrics for reporting.
Skills:
Familiarity with working on medium to large datasets and data extraction techniques.
Proven experience in data analysis, with a focus on extracting insights from large datasets.
Proficiency in SQL for data extraction and manipulation.
Knowledge of programming languages such as Python.
Experience with data visualization tools (e.g., Tableau, Power BI, or similar) to create compelling visualizations and reports.
Strong analytical mindset with the ability to identify opportunities for data-driven insights.
Excellent communication skills to present findings and recommendations to stakeholders and senior management.
Experience in formulating business metrics and generating reports.
Prior experience working with machine learning algorithms and statistical methods.
Understanding of data pipeline development and integration processes.
Strong attention to detail and the ability to work independently and meet deadlines.", Few Hours Ago,Not Disclosed,2 - 5 years
Data Analyst,Brillio,Bangalore/Bengaluru,"About Brillio:
Brillio is the partner of choice for many Fortune 1000 companies seeking to turn disruption into a competitive advantage through innovative digital adoption. Backed by Bain Capital, Brillio is one of the fastest growing digital technology service providers. We help clients harness the transformative potential of the four superpowers of technology - cloud computing, internet of things (IoT), artificial intelligence (AI), and mobility. Born digital in 2014, we apply Customer Experience Solutions, Data Analytics and AI, Digital Infrastructure and Security, and Platform and Product Engineering expertise to help clients quickly innovate for growth, create digital products, build service platforms, and drive smarter, data-driven performance. With delivery locations across United States, Romania, Canada, Mexico, and India, our growing global workforce of over 6,000 Brillians blends the latest technology and design thinking with digital fluency to solve complex business problems and drive competitive differentiation for our clients. Brillio was awarded ‘Great Place to Work’ in 2021 and 2022

Data Analyst
Primary Skills
Data Modelling Fundamentals, Hive, Python, Spark - Pyspark, SQL, SQL (Basic + Advanced)
Specialization
Data Analysis: Associate Data Engineer
Job requirements
4-6 years of exp with experience in analysis, optimization of Stored procedure, SQL queries and understand admin role of the DB.
  Know what it’s like to work and grow at Brillio: Click here", 9 days ago,Not Disclosed,0 - 2 years
Data Analyst - Singapore Standard time,Randstad India,Hiring office located in Pune,"Roles and Responsibilities:
Provide support for data analytics/cleansing, creating template for market engagement/bidding activities on tools like Coupa, Scout
Need to ensure PLW (Planisware system) is updated with latest numbers and P&L reports match with source finance numbers
Drive Conversation with Suppliers and Stakeholders to follow up and close action points to get the projects moving.

Domain Knowledge:

Strong hands-on with MS Office related skills MS Excel, PowerPoint, Bi dashboard, Macros, tableau
Strong communication skills and
Recognizing and acting with sense of urgency, when needed

Desired Candidate Profile

Education: Graduate/Postgraduate in operations, supply chain, finance
Professional Experience: - 2-3 years experience preferred data analytics / sourcing experience

Knowledge and Skills:

Excellent knowledge of MS Excel and it’s functions/formula, V look up, pivot etc.
Good communication skills
Ability to work in teams with varied functional/technical knowledge
Result-oriented and ability to follow through on committed tasks; bring structured with costing requests and data analytics and help in execution", 1 day ago,2.5-7 Lacs P.A.,2 - 7 years
Knowledge Data Analyst,SAP,Bangalore/Bengaluru,"SUMMARY:
The Knowledge Data Analyst will be part of the Knowledge and Content Strategy Team at PS-Concur. In this innovative and integral role, we are looking for an experienced data analyst who will mine, review, and interpret data and turn it into actionable insight to help improve our KCS program and our knowledge base. The Knowledge Data Analyst will gather information from various sources to locate and interpret patterns and trends, report findings, recommend improvements, and build strategies and process plans
THE ROLE:
Research, understand, and interpret data
Develop new reports and dashboards to highlight data insights
Create graphics and/or tools to help audience visualize and understand data insight and impact
Gather information from various sources to capture patterns and trends, report findings, recommend improvements, and build strategies
Understand requirements of leadership and stakeholders to recommend and deliver insightful data reporting
Employ in-depth understanding of Coveo search and reporting, KCS methodology, and analytics platforms/applications
Become the subject matter expert for knowledge/KCS analysis and strategy
Own and manage strategic projects related to data
ROLE REQUIREMENT:
Innovative, self-motivated, superior attention to detail, and ability to easily transition between tactical and strategic projects
Carry 4+ years of experience in data analytics and project management
In-depth knowledge of and experience with the KCS methodology is required
Knowledge of and experience with Salesforce, Coveo, Tableau, and PowerBI desired
Highly capable of employing a dual-minded approach an analytics wizard who is also process driven, thinks scale, and can be relied on to make quick decisions
Experience with content management systems and search engine analytics
Exceptional problem solving, communications, and reporting skills", 7 days ago,Not Disclosed,4 - 6 years
Data Analyst,Techintelli Solutions,"Noida,Uttar Pradesh, Hyderabad/ Secunderabad,Telangana, Bangalore/ Bengaluru,Karnataka","Job Description:

We are seeking a highly motivated and detail-oriented Entry Level Data Analyst to join our dynamic team. As a Data Analyst, you will be responsible for gathering, analyzing, and interpreting data to provide valuable insights and support strategic decision-making processes. In addition to data analysis, this role will also involve elements of cloud and data engineering, making it an excellent opportunity for individuals interested in expanding their skill set in these areas.

Responsibilities:

Collect, clean, and validate data from multiple sources to ensure accuracy and integrity.
Perform data analysis and apply statistical techniques to identify trends, patterns, and correlations.
Develop and implement data models, algorithms, and statistical methods to extract actionable insights.
Utilize cloud platforms and tools (e.g., AWS, Azure, Google Cloud) for data storage, processing, and analysis.
Design and develop data pipelines and ETL processes to streamline data flow and improve efficiency.
Create interactive dashboards, reports, and visualizations using tools such as Power BI and Tableau.
Collaborate with cross-functional teams to understand business requirements and provide analytical support.
Identify opportunities for process automation and optimization to enhance data quality and productivity.
Stay updated with emerging trends and technologies in data analysis, cloud computing, and data engineering.

Required Skill Set:

Proficiency in Excel and advanced Excel functions (e.g., pivot tables, VLOOKUP, macros).
Strong knowledge of SQL and experience in working with relational databases.
Familiarity with data analysis and visualization tools such as Power BI, Tableau, or similar.
Basic programming skills in Python for data manipulation and analysis.
Understanding of data analysis techniques and statistical concepts.
Ability to interpret and present complex data in a clear and concise manner.
Excellent problem-solving skills and attention to detail.
Strong communication and collaboration skills to work effectively in a team environment.
Knowledge of cloud platforms (AWS, Azure, Google Cloud) and data engineering concepts is a plus", 7 days ago,Not Disclosed,0 - 2 years
Data Analyst,The Times Group,Bangalore/Bengaluru,"We are looking for an experienced Senior Data Analyst to join our team. The ideal candidate will be responsible for analyzing complex data sets, develop models and algorithms and communicating insights to stakeholders.
The Senior Data Analyst will work with a team of data scientists, engineers, and business analysts to develop data-driven solutions that help the organization achieve its objectives.
Technical Skills (must):
Advanced SQL (Databases: Google Big Query, Redshift, MapR Hive, Teradata)
Data Visualization: Tableau, PowerBI, Data Studio
High level proficiency in Python, Machine Learning models, Deep Learning and AI
Experience in Lead scoring models, Recommendation systems, NLP projects.
Digital Analytics: Google Analytics 4, Adobe analytics, Appsflyer, Amplitude, Clever Tap
Responsibilities:
Analytics:
Use a combination of Data Analytics processes to extract information & derive insights from different datasets.
Data Acquisition & Preprocessing: Collect data from various sources, Clean, Manipulate, Aggregate, split and reshape data for day-to-day analysis.
Query quantitative & qualitative data to develop an understanding of customer behavior,
segmentation, demographics, and lifecycle.
Review marketing campaign performance: identify trends, present findings, and recommendations to the Digital & Business teams to optimize KPIs.
Use statistical concepts & knowledge in strategic marketing decisions for a variety of customer
segments, advertising, direct marketing, promotions & campaigns.
Create reports and dashboards that help organization understand and measure progress on key
performance metrics and provide a foundation for data-driven planning & campaign execution.
Reporting Automation: Setting up a process for regular reports automation to reduce manual effort, intervention, and code runtime to a greater extent.
Create simpler but powerful & dynamic data & visualization reports with excel, Tableau, R, Python with which should eliminate manual dependency and be more real-time.
Support and play a significant role in Organization and teams important phase and tech transitions.
Monitor and evaluate data quality and integrity to ensure accuracy and consistency.
Data Science:
Data analysis and modeling: You will be responsible for analyzing large and complex data sets, identifying patterns and trends, and developing predictive models and algorithms.
Machine learning and AI: You will work with machine learning and AI tools to develop predictive models, natural language processing algorithms, and other data-driven solutions.
Data visualization and communication: You will be responsible for presenting insights to stakeholders using data visualization tools and communicating complex technical concepts in a way that is easily understood by non-technical stakeholders.
Collaborating with cross-functional teams: You will work closely with cross-functional teams, including engineers, business analysts, and product managers, to develop data-driven solutions that meet the organization's objectives.
Data quality and governance: You will be responsible for ensuring data quality and governance, including data cleaning, data validation, and data security.
Continuous learning and development: You will keep up to date with the latest developments in data science, machine learning, and AI to continually improve your skills and knowledge.
Mentorship: You may also be responsible for mentoring junior data scientists, helping them develop their skills and achieve their career goals.", 2 days ago,Not Disclosed,3 - 8 years
Data Analyst,Aranca,Mumbai( Powai ),"Roles and Responsibilities

• Produce work within specified turnaround times
• Processing the data and information with utmost accuracy.
• Maintaining quality and confidentiality while working on client data.
Ensure that all statutory and company regulations are followed while processing work to protect clients, colleagues and the business interests of the company.
Workflow Management. Maintenance of relevant record / logs / timesheet as required by management and for MIS purposes. • Achievement of individual performance measures as outlined and targets set within performance appraisal as agreed with the project manager


Desired Candidate Profile

• Experience in dealing with global clients.
• Good excel and presentation skills.
• Strong work ethic and ability to self-manage.
• Ability to communicate effectively.
• Strong analytical and problem solving skills
• Ability to participate in multiple projects simultaneously.", 10 days ago,"50,000-1.75 Lacs P.A.",0 - 2 years
Data Analyst,Collinson,Hiring office located in Mumbai (All Areas),"'
Collinson
Collinson is a global loyalty and benefits company.
We use our expertise and products to craft customer experiences which enable some of the worlds best-known brands to acquire, engage and retain the most demanding and choice-rich customers. In particular, our unique expertise and insight into high earning, frequent travellers allow us to create products and solutions for our clients that inspire greater customer engagement to drive more profitable relationships, enrich their travel experiences, protect what matters and assist in in times of need.
While specialising in Financial Services, Travel and Retail, we also support clients in multiple sectors. We have worked with over 90 airlines, 20 hotel groups and more than 600 financial institutions and banks, with clients including Accor Hotels, Air France KLM, American Express, British Airways, Cathay Pacific, Diners Club, Mandarin Oriental, Mastercard, Radisson Hotel Group, Sephora and Visa.
We take our 30 years experience working with these kinds of household names in over 170 countries and help our clients to deliver the smarter experiences it takes to differentiate their propositions and help them win deeper devotion with their customers.
Collinson is a privately-owned entrepreneurial business with 2,000 passionate people working in 20 locations worldwide. Our solutions include Priority Pass, the worlds best known airport experiences programme, while we are also the trusted partner behind many of the leading financial services, airline and hotel brands reward programmes and loyalty initiatives.
Purpose of the job
The Data Team works within the wider Valuedynamx division at Collinson. The role of this team is to collect and prepare data to be used by other teams and departments across the division and provide any required analytical support to our products, clients and service teams across the world.
The data team is looking for a data analyst to help in the development of the new data services. which specialized on cutting edge data visualization to support business decision making. The role will be focus on different areas; from the data flows development to the design & building new dashboards and ad-hoc analysis.
The analyst will be exposed to a range of tools like AWS S3, Hive, Databricks, Apache Atlas, Apache Ranger, Python, Alteryx connect, Alteryx and Tableau software. During the work at Collinson, the trainee will expect to use the following skills Databricks, Hive scripting or SQL scripting, Python, data visualization, ad-hoc analysis and creation of dashboards using Tableau.
Key Responsibilities
The Data Analyst will work across a number of products within Valuedynamx working with datasets from marketing, ecommerce and financial services, in addition to data sourced from clients in external organisations.
You will be working in a small, close-knit team which includes data analysts, data engineers and data scientists. You will work closely with the business on how we can make best use of our data to deliver value. You can expect to work on activities like:
Working on requests for data, analysis and information to support specific operational and strategic needs as well as developing regular reports that support operations using Databricks and SQL
Automating and streamlining processes to ensure reports and dashboards can be delivered in a seamless way
Creating and delivering Tableau dashboards which put data in the hands of the business bringing data driven insights to daily decision making
Liaising with Data Engineers to ensure data is accurate and fit for purpose
You will work with data from diverse structured and unstructured data sources in both batch and streaming modes, and potentially various formats including tabular, audio, text and time series

Team Working
Be an active member of the Data team, contribute to team dynamics, ways of working and assisting with improvement opportunities
Provide regular and accurate reports of progress to technical leads.
Build strong relationships with stakeholders with a view to providing high-value solutions within the business whilst keeping communication channels open at all times
Stay abreast of the industry and participate in external communities in order to keep up to date and offer the most informed position when defining or consulting on solution design
Knowledge, skills and experience required
Required Knowledge
Strong analytical skills, able to interpret large datasets and identify trends.
Experience of designing data analysis solutions that drive commercial value for the business.
Proficient knowledge of SQL, BI development lifecycles, Agile processes and relevant data analysis technologies and methodologies.
Experience in creating data visualisation content in Tableau
The ability to work as a team member and leader in a diverse technical environment.
Strong communication and collaboration skills with the ability to build solid relationships across all levels of the business.
Strong analytical thinking and problem-solving skills.
Technical Knowledge: Tableau, Databricks, SQL
Data governance, cataloguing tools knowledge

Desirable Technical Skills
AWS: EC2, RDS, EMR, Kinesis, S3
Governance: Alteryx Connect, Apache Atlas

Experience
Accomplished analyst with experience working with Big Data, ideally with 3 or more years analytical experience
2.1 degree in a STEM subject or equivalent work experience in a quantitative role", 7 days ago,Not Disclosed,3 - 5 years
Data Analyst,Intelligent Image Management,"Kolkata,West Bengal","Roles and Responsibilities
Data entry
Data analysis
Data processing (non-voice)
Data Verification

Desired Candidate Profile

Minimum education qualification H.S.
Work from your home. At your convenient time.
Avoid trafc. Save Commuting time.
Company provided training from Office
Training Incentive (For qualified Employees)
All you need is to be committed, have a desktop / laptop at home with active internet connection.
Freshers (Min. 1 year preferred)", 7 days ago,Not Disclosed,0 - 2 years
Data Analyst,HCLTech,Delhi / NCR,"Marketing Data and Analytics Data Analyst

About the Job
HCL Technologies is a fast-growing, evolving technology services and products company with a new Chief Marketing Officer driving brand transformation. Our work culture values collaboration, progress over perfection and rewards innovation.
We are looking for an experienced and pro-active data and analytic professional to take our marketing analytics capabilities to the next level. The ideal candidate will have an in-depth understanding of the best practices, processes, along with a proven direct history of implementing data mining, data modeling, and data management for a variety of marketing operating models and marketing functions.
This role will report to the Marketing Data and Analytics Lead and partner with all marketing functions including digital marketing, marketing teams responsible for planning and executing marketing plans and programs across vertical industries, horizontal product lines, and geographies as well as partners and employees. The incumbent in this role must have deep expertise and knowledge to support data-driven decision-making across the global marketing organization. This includes managing the data, tools, and processes for marketing data and analytics that drive growth, improve marketing performance, and customer experiences.
Responsibilities
Ability to build thoughtful analyses, develop underlying data models and bring clarity to previously undefined problems
Desire and flexibility to work through big data sets with keen attention to accuracy and interdependencies
Comfortable working with ambiguity, complex and in an iterative environment
Identify and support process improvement within the team or in cross functional initiatives
Experience with visualization & analytics tools such as (Power BI, Tableau) and expert proficiency in advanced excel
Education and Experience
BS degree, Computer Science preferred
2 to 3 years of data analytics experience
3 to 5 years of experience in a marketing organization
Must be able to perform successfully in a fast-paced, intellectually intense, service-oriented environment
Strong Organizational and process management skills
Ability to contribute to multiple work streams at once and prioritize efforts accordingly.
Demonstrates good judgment and seeks assistance as appropriate in day-to-day operations
Skills
Strong problem solving & analytical skills
Excellent communication skills; written and oral
Flexible to work across time zones
Proven ability to work effectively in a global environment with people at all levels
Ability to translate quantitative data into actionable recommendations
Behaviors
Self-driven and collaborative
Analytical thinker with a natural curiosity and ability to map strategy to tactics
Goal-oriented
Strong executive presence
Business acumen
Comfortable working under tight deadline pressure
Able to solve problems/meet goals", 15 days ago,Not Disclosed,3 - 6 years
BSP Data Analyst,Franklin Templeton,Hyderabad/Secunderabad,"Benefit Street Partners ( BSP ) is aiming to expand its offshore presence by building a team in Hyderabad.
This is a great opportunity for growth and to support various functions across many teams and business units.
These include Operations, Finance, Portfolio Analytics, Research, and Legal Compliance, to name a few.
The individual in this position will report directly to the Supervisor based in Hyderabad, India.
What are the ongoing responsibilities of BSP Data Analyst
Responsibilities include but are not limited to:
Order Management System (OMS) database maintenance
Review accuracy of security master and pricing screen
Perform trade validation between loan settlement platform (ClearPar) vs fund administration (Virtus)
Capture, maintain, and clean underlying financial data and statistics of BSP s borrowers.
Daily dashboard monitoring for the Operations, Portfolio Analytics and CLO teams.
Assist with enquiries and provide solutions to issues that may arise.
Interact with internal departments as well as external counterparties eg, custodians, 3rd party administrators.
Implementation of new processes and workflows
What ideal qualifications, skills experience would help someone to be Successful
3+ years of experience in the Financial Service Industry / Mutual Funds
Fluent in English (spoken and written)
Bachelor s degree in business, economics or related major
Analytical skills and strong attention to detail and accuracy
Experience working with large volumes of data.
Proficient computer skills including applications within Microsoft Office
Ability to effectively tailor communication with a diverse range of business partners
Flexible approach towards office / hybrid work arrangement (3 days in-office minimum requirement)
What makes Franklin Templeton Investments unique
In addition to the dynamic and professional environment at Franklin Templeton, we strive to ensure that our employees have access to a competitive and valuable set of Total Rewards the mix of both monetary and non-monetary rewards provided to you in recognition for your time, talents, efforts, and results
Highlights of our benefits include:
Professional development growth opportunities through in-house classes and over 150 Web-based training courses
An educational assistance program to financially help employees seeking continuing education
Medical, Life and Personal Accident Insurance benefit for employees. Medical insurance also cover employee s dependents (spouses, children and dependent parents)
Life insurance for protection of employees families
Personal accident insurance for protection of employees and their families
Personal loan assistance
Employee Stock Investment Plan (ESIP)
Location specific benefits as mentioned below
Onsite fitness center, recreation center, and cafeteria
Cricket grounds and gymnasium
Library
Health Center with doctor availability
HDFC ATM on the campus", 1 day ago,Not Disclosed,2 - 6 years
